지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2012,부산광역시,강서구,당뇨병의료이용률,55744,3938,7.06
2012,부산광역시,연제구,당뇨병의료이용률,169617,11624,6.85
2012,부산광역시,수영구,당뇨병의료이용률,144041,9919,6.89
2012,부산광역시,사상구,당뇨병의료이용률,204769,13453,6.57
2012,부산광역시,기장군,당뇨병의료이용률,84292,6443,7.64
2012,대구광역시,중구,당뇨병의료이용률,62972,5410,8.59
2012,대구광역시,동구,당뇨병의료이용률,263567,19574,7.43
2012,대구광역시,서구,당뇨병의료이용률,181539,13676,7.53
2012,대구광역시,남구,당뇨병의료이용률,138301,10228,7.4
2012,대구광역시,북구,당뇨병의료이용률,335187,20899,6.24
2012,대구광역시,수성구,당뇨병의료이용률,336389,20264,6.02
2012,대구광역시,달서구,당뇨병의료이용률,460142,27307,5.93
2012,대구광역시,달성군,당뇨병의료이용률,137928,9023,6.54
2012,인천광역시,중구,당뇨병의료이용률,75053,6073,8.09
2012,인천광역시,동구,당뇨병의료이용률,62448,5240,8.39
2012,인천광역시,남구,당뇨병의료이용률,332815,23959,7.2
2012,인천광역시,연수구,당뇨병의료이용률,216001,12444,5.76
2012,인천광역시,남동구,당뇨병의료이용률,383910,23228,6.05
2012,인천광역시,부평구,당뇨병의료이용률,431326,27951,6.48
2012,인천광역시,계양구,당뇨병의료이용률,259822,14919,5.74
2012,인천광역시,서구,당뇨병의료이용률,328287,19434,5.92
2012,인천광역시,강화군,당뇨병의료이용률,55208,5600,10.14
2012,인천광역시,옹진군,당뇨병의료이용률,14465,1384,9.57
2012,광주광역시,동구,당뇨병의료이용률,85116,6808,8
2012,광주광역시,서구,당뇨병의료이용률,231021,13981,6.05
2012,광주광역시,남구,당뇨병의료이용률,164654,11320,6.88
2012,광주광역시,북구,당뇨병의료이용률,331350,20784,6.27
2012,광주광역시,광산구,당뇨병의료이용률,259972,13798,5.31
2012,대전광역시,동구,당뇨병의료이용률,194781,14664,7.53
2012,대전광역시,중구,당뇨병의료이용률,202079,14788,7.32
2012,대전광역시,서구,당뇨병의료이용률,367199,20529,5.59
2012,대전광역시,유성구,당뇨병의료이용률,204173,9856,4.83
2012,대전광역시,대덕구,당뇨병의료이용률,155105,10181,6.56
2012,울산광역시,중구,당뇨병의료이용률,180564,11558,6.4
2012,울산광역시,남구,당뇨병의료이용률,262153,14120,5.39
2012,울산광역시,동구,당뇨병의료이용률,133934,7353,5.49
2012,울산광역시,북구,당뇨병의료이용률,131946,6561,4.97
2012,울산광역시,울주군,당뇨병의료이용률,158683,9982,6.29
2012,경기도,수원시장안구,당뇨병의료이용률,216688,13000,6
2012,경기도,수원시권선구,당뇨병의료이용률,240899,13721,5.7
2012,경기도,수원시팔달구,당뇨병의료이용률,165081,10701,6.48
2012,경기도,수원시영통구,당뇨병의료이용률,191363,7902,4.13
2012,경기도,성남시수정구,당뇨병의료이용률,187483,11791,6.29
2012,경기도,성남시중원구,당뇨병의료이용률,200937,13136,6.54
2012,경기도,성남시분당구,당뇨병의료이용률,364578,18017,4.94
2012,경기도,의정부시,당뇨병의료이용률,323628,23644,7.31
2012,경기도,안양시만안구,당뇨병의료이용률,206342,13355,6.47
2012,경기도,안양시동안구,당뇨병의료이용률,262490,13639,5.2
2012,경기도,부천시원미구,당뇨병의료이용률,343767,19321,5.62
2012,경기도,부천시소사구,당뇨병의료이용률,181165,11405,6.3
2012,경기도,부천시오정구,당뇨병의료이용률,149659,10375,6.93
2012,경기도,광명시,당뇨병의료이용률,268160,16140,6.02
2012,경기도,평택시,당뇨병의료이용률,316791,22605,7.14
2012,경기도,동두천시,당뇨병의료이용률,72691,6209,8.54
2012,경기도,안산시상록구,당뇨병의료이용률,284048,16263,5.73
2012,경기도,안산시단원구,당뇨병의료이용률,268764,14412,5.36
2012,경기도,고양시덕양구,당뇨병의료이용률,294784,20265,6.87
2012,경기도,고양시일산동구,당뇨병의료이용률,211226,12155,5.75
2012,경기도,고양시일산서구,당뇨병의료이용률,213026,12719,5.97
2012,경기도,과천시,당뇨병의료이용률,53090,2617,4.93
2012,경기도,구리시,당뇨병의료이용률,146298,9605,6.57
2012,경기도,남양주시,당뇨병의료이용률,426405,30445,7.14
2012,경기도,오산시,당뇨병의료이용률,141590,7435,5.25
2012,경기도,시흥시,당뇨병의료이용률,306140,17744,5.8
2012,경기도,군포시,당뇨병의료이용률,217372,11889,5.47
2012,경기도,의왕시,당뇨병의료이용률,113770,6759,5.94
2012,경기도,하남시,당뇨병의료이용률,115896,8213,7.09
2012,경기도,용인시처인구,당뇨병의료이용률,159888,11745,7.35
2012,경기도,용인시기흥구,당뇨병의료이용률,264701,14459,5.46
2012,경기도,용인시수지구,당뇨병의료이용률,228942,12543,5.48
2012,경기도,파주시,당뇨병의료이용률,284595,21111,7.42
2012,경기도,이천시,당뇨병의료이용률,151879,10969,7.22
2012,경기도,안성시,당뇨병의료이용률,142223,10333,7.27
2012,경기도,김포시,당뇨병의료이용률,201330,13972,6.94
2012,경기도,화성시,당뇨병의료이용률,390887,21440,5.48
2012,경기도,광주시,당뇨병의료이용률,206197,14053,6.82
2012,경기도,양주시,당뇨병의료이용률,150632,11565,7.68
2012,경기도,포천시,당뇨병의료이용률,124714,11124,8.92
2012,경기도,여주군,당뇨병의료이용률,84301,7546,8.95
2012,경기도,연천군,당뇨병의료이용률,33039,3627,10.98
2012,경기도,가평군,당뇨병의료이용률,45615,4744,10.4
2012,경기도,양평군,당뇨병의료이용률,77984,7351,9.43
2012,강원도,춘천시,당뇨병의료이용률,197072,15292,7.76
2012,강원도,원주시,당뇨병의료이용률,232139,17552,7.56
2012,강원도,강릉시,당뇨병의료이용률,159169,12613,7.92
2012,강원도,동해시,당뇨병의료이용률,67328,5406,8.03
2012,강원도,태백시,당뇨병의료이용률,37118,3066,8.26
2012,강원도,속초시,당뇨병의료이용률,60557,4984,8.23
2012,강원도,삼척시,당뇨병의료이용률,54681,4587,8.39
2012,강원도,홍천군,당뇨병의료이용률,51132,4631,9.06
2012,강원도,횡성군,당뇨병의료이용률,34827,3399,9.76
2012,강원도,영월군,당뇨병의료이용률,30942,3086,9.97
2012,강원도,평창군,당뇨병의료이용률,33810,3395,10.04
2012,강원도,정선군,당뇨병의료이용률,30905,2767,8.95
2012,강원도,철원군,당뇨병의료이용률,31111,3138,10.09
2012,강원도,화천군,당뇨병의료이용률,14727,1601,10.87
2012,강원도,양구군,당뇨병의료이용률,14126,1407,9.96
2012,강원도,인제군,당뇨병의료이용률,19925,1756,8.81
2012,강원도,고성군,당뇨병의료이용률,22164,2167,9.78
2012,강원도,양양군,당뇨병의료이용률,20978,1823,8.69
2012,충청북도,청주시상당구,당뇨병의료이용률,176712,11684,6.61
2012,충청북도,청주시흥덕구,당뇨병의료이용률,305062,16869,5.53
2012,충청북도,충주시,당뇨병의료이용률,157045,12727,8.1
2012,충청북도,제천시,당뇨병의료이용률,105532,8701,8.24
2012,충청북도,청원군,당뇨병의료이용률,119844,8674,7.24
2012,충청북도,보은군,당뇨병의료이용률,28320,2776,9.8
2012,충청북도,옥천군,당뇨병의료이용률,42688,4038,9.46
2012,충청북도,영동군,당뇨병의료이용률,40183,3567,8.88
2012,충청북도,증평군,당뇨병의료이용률,24866,1973,7.93
2012,충청북도,진천군,당뇨병의료이용률,51186,3878,7.58
2012,충청북도,괴산군,당뇨병의료이용률,31159,3234,10.38
2012,충청북도,음성군,당뇨병의료이용률,75711,6207,8.2
2012,충청북도,단양군,당뇨병의료이용률,25260,2509,9.93
2012,충청남도,천안시동남구,당뇨병의료이용률,189866,12321,6.49
2012,충청남도,천안시서북구,당뇨병의료이용률,233003,12440,5.34
2012,충청남도,공주시,당뇨병의료이용률,96538,8274,8.57
2012,충청남도,보령시,당뇨병의료이용률,82818,7369,8.9
2012,충청남도,아산시,당뇨병의료이용률,208204,13721,6.59
2012,충청남도,서산시,당뇨병의료이용률,119094,8398,7.05
2012,충청남도,논산시,당뇨병의료이용률,97309,9655,9.92
2012,충청남도,계룡시,당뇨병의료이용률,20983,1409,6.71
2012,충청남도,당진시,당뇨병의료이용률,118008,8527,7.23
2012,충청남도,금산군,당뇨병의료이용률,45405,4232,9.32
2012,충청남도,연기군,당뇨병의료이용률,64488,5363,8.32
2012,충청남도,부여군,당뇨병의료이용률,59200,5895,9.96
2012,충청남도,서천군,당뇨병의료이용률,48707,4953,10.17
2012,충청남도,청양군,당뇨병의료이용률,26198,2793,10.66
2012,충청남도,홍성군,당뇨병의료이용률,69074,5845,8.46
2012,충청남도,예산군,당뇨병의료이용률,69548,6476,9.31
2012,충청남도,태안군,당뇨병의료이용률,50791,4501,8.86
2012,전라북도,전주시완산구,당뇨병의료이용률,262221,16632,6.34
2012,전라북도,전주시덕진구,당뇨병의료이용률,206231,12837,6.22
2012,전라북도,군산시,당뇨병의료이용률,206669,15977,7.73
2012,전라북도,익산시,당뇨병의료이용률,231105,17696,7.66
2012,전라북도,정읍시,당뇨병의료이용률,92434,8391,9.08
2012,전라북도,남원시,당뇨병의료이용률,65998,5434,8.23
2012,전라북도,김제시,당뇨병의료이용률,74867,7388,9.87
2012,전라북도,완주군,당뇨병의료이용률,65655,5384,8.2
2012,전라북도,진안군,당뇨병의료이용률,22598,2147,9.5
2012,전라북도,무주군,당뇨병의료이용률,20864,1865,8.94
2012,전라북도,장수군,당뇨병의료이용률,18941,1579,8.34
2012,전라북도,임실군,당뇨병의료이용률,24958,2306,9.24
2012,전라북도,순창군,당뇨병의료이용률,23913,2266,9.48
2012,전라북도,고창군,당뇨병의료이용률,48844,4934,10.1
2012,전라북도,부안군,당뇨병의료이용률,47302,5150,10.89
2012,전라남도,목포시,당뇨병의료이용률,178410,13867,7.77
2012,전라남도,여수시,당뇨병의료이용률,220474,17317,7.85
2012,전라남도,순천시,당뇨병의료이용률,197243,12873,6.53
2012,전라남도,나주시,당뇨병의료이용률,72358,7042,9.73
2012,전라남도,광양시,당뇨병의료이용률,108889,6269,5.76
2012,전라남도,담양군,당뇨병의료이용률,38812,3785,9.75
2012,전라남도,곡성군,당뇨병의료이용률,25233,2389,9.47
2012,전라남도,구례군,당뇨병의료이용률,21634,2118,9.79
2012,전라남도,고흥군,당뇨병의료이용률,59878,6782,11.33
2012,전라남도,보성군,당뇨병의료이용률,38253,3651,9.54
2012,전라남도,화순군,당뇨병의료이용률,53233,4810,9.04
2012,전라남도,장흥군,당뇨병의료이용률,33543,3339,9.95
2012,전라남도,강진군,당뇨병의료이용률,32125,3388,10.55
2012,전라남도,해남군,당뇨병의료이용률,62768,6146,9.79
2012,전라남도,영암군,당뇨병의료이용률,49440,4068,8.23
2012,전라남도,무안군,당뇨병의료이용률,57661,5046,8.75
2012,전라남도,함평군,당뇨병의료이용률,29399,3470,11.8
2012,전라남도,영광군,당뇨병의료이용률,44551,4954,11.12
2012,전라남도,장성군,당뇨병의료이용률,35489,3647,10.28
2012,전라남도,완도군,당뇨병의료이용률,43142,4190,9.71
2012,전라남도,진도군,당뇨병의료이용률,27281,2785,10.21
2012,전라남도,신안군,당뇨병의료이용률,36488,3659,10.03
2012,경상북도,포항시남구,당뇨병의료이용률,193197,12131,6.28
2012,경상북도,포항시북구,당뇨병의료이용률,203091,13005,6.4
2012,경상북도,경주시,당뇨병의료이용률,208749,15955,7.64
2012,경상북도,김천시,당뇨병의료이용률,105448,8299,7.87
2012,경상북도,안동시,당뇨병의료이용률,130771,10898,8.33
2012,경상북도,구미시,당뇨병의료이용률,303436,14442,4.76
2012,경상북도,영주시,당뇨병의료이용률,88065,7483,8.5
2012,경상북도,영천시,당뇨병의료이용률,84395,7704,9.13
2012,경상북도,상주시,당뇨병의료이용률,83255,7206,8.66
2012,경상북도,문경시,당뇨병의료이용률,60060,6034,10.05
2012,경상북도,경산시,당뇨병의료이용률,188090,12855,6.83
2012,경상북도,군위군,당뇨병의료이용률,21324,2040,9.57
2012,경상북도,의성군,당뇨병의료이용률,48723,5191,10.65
2012,경상북도,청송군,당뇨병의료이용률,22675,2203,9.72
2012,경상북도,영양군,당뇨병의료이용률,15434,1473,9.54
2012,경상북도,영덕군,당뇨병의료이용률,33978,3406,10.02
2012,경상북도,청도군,당뇨병의료이용률,37255,3671,9.85
2012,경상북도,고령군,당뇨병의료이용률,30335,2552,8.41
2012,경상북도,성주군,당뇨병의료이용률,38575,3436,8.91
2012,경상북도,칠곡군,당뇨병의료이용률,92357,5944,6.44
2012,경상북도,예천군,당뇨병의료이용률,37662,3781,10.04
2012,경상북도,봉화군,당뇨병의료이용률,27950,2746,9.82
2012,경상북도,울진군,당뇨병의료이용률,41600,3546,8.52
2012,경상북도,울릉군,당뇨병의료이용률,8821,732,8.3
2012,경상남도,창원시의창구,당뇨병의료이용률,192802,9991,5.18
2012,경상남도,창원시성산구,당뇨병의료이용률,184675,6932,3.75
2012,경상남도,창원시마산합포구,당뇨병의료이용률,148274,10322,6.96
2012,경상남도,창원시마산회원구,당뇨병의료이용률,172479,10601,6.15
2012,경상남도,창원시진해구,당뇨병의료이용률,117957,7522,6.38
2012,경상남도,진주시,당뇨병의료이용률,247139,15616,6.32
2012,경상남도,통영시,당뇨병의료이용률,108510,7915,7.29
2012,경상남도,사천시,당뇨병의료이용률,87898,6642,7.56
2012,경상남도,김해시,당뇨병의료이용률,375804,20696,5.51
2012,경상남도,밀양시,당뇨병의료이용률,88226,7472,8.47
2012,경상남도,거제시,당뇨병의료이용률,172963,8998,5.2
2012,경상남도,양산시,당뇨병의료이용률,200997,12646,6.29
2012,경상남도,의령군,당뇨병의료이용률,25500,2389,9.37
2012,경상남도,함안군,당뇨병의료이용률,54444,4295,7.89
2012,경상남도,창녕군,당뇨병의료이용률,51835,4762,9.19
2012,경상남도,고성군,당뇨병의료이용률,47486,3937,8.29
2012,경상남도,남해군,당뇨병의료이용률,41475,4375,10.55
2012,경상남도,하동군,당뇨병의료이용률,43472,3750,8.63
2012,경상남도,산청군,당뇨병의료이용률,29591,2700,9.12
